scenario,category,relation,dataset,model,N,M,P,time_before,time_after
si_si2,ChEMBL,Unionable,assays_horizontal_50_ec_av,albert,12,12,144,566.184,145.75388008506593
si_si2,ChEMBL,Unionable,assays_horizontal_50_ec_av,bart,12,12,144,574.353,174.81123309570546
si_si2,ChEMBL,Unionable,assays_horizontal_50_ec_av,bert,12,12,144,565.981,147.91269959075748
si_si2,ChEMBL,Unionable,assays_horizontal_50_ec_av,distilbert,12,12,144,568.095,144.44421081364158
si_si2,ChEMBL,Unionable,assays_horizontal_50_ec_av,minilm,12,12,144,165.517,70.23341179546713
si_si2,ChEMBL,Unionable,assays_horizontal_50_ec_av,roberta,12,12,144,621.198,166.41373868766425
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,albert,12,12,144,168.985,37.63806380530821
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,bart,12,12,144,170.83,44.14298292428256
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,bert,12,12,144,172.752,38.463739698424945
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,distilbert,12,12,144,175.244,37.226348611578345
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,minilm,12,12,144,43.769,15.987317048158495
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_ev,roberta,12,12,144,203.171,47.97389851501583
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,albert,12,12,144,179.191,40.10044711118938
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,bart,12,12,144,168.191,40.68887235353142
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,bert,12,12,144,179.526,39.42935160680116
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,distilbert,12,12,144,170.024,36.11818480284512
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,minilm,12,12,144,39.641,14.503549237906931
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_ev,roberta,12,12,144,209.134,49.02703623232989
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,albert,12,12,144,173.111,39.4246274665594
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,bart,12,12,144,174.173,45.617807702675464
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,bert,12,12,144,166.144,37.41838278123737
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,distilbert,12,12,144,178.319,38.73247860731183
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,minilm,12,12,144,43.501,16.00185963495075
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_ev,roberta,12,12,144,181.396,42.11674118442832
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_ev,albert,12,12,144,169.536,38.601983479842545
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_ev,bart,12,12,144,176.056,46.66117664626242
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_ev,bert,12,12,144,174.216,39.219076296299704
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_ev,distilbert,12,12,144,173.361,36.09554963602123
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_ev,minilm,12,12,144,44.176,16.115038077369334
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_ev,roberta,12,12,144,213.741,50.710582336023464
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,albert,12,12,144,172.855,39.424937547668804
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,bart,12,12,144,164.619,42.60093051107228
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,bert,12,12,144,170.453,37.53545787769558
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,distilbert,12,12,144,175.723,36.69047505478562
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,minilm,12,12,144,43.093,15.556631274178628
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_ev,roberta,12,12,144,197.194,46.424532608926285
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_ev,albert,12,12,144,164.723,35.65100094187261
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_ev,bart,12,12,144,169.989,43.31505064846576
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_ev,bert,12,12,144,173.057,38.81567575779556
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_ev,distilbert,12,12,144,173.622,36.91090904784204
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_ev,minilm,12,12,144,44.735,16.452272398993372
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_ev,roberta,12,12,144,166.343,38.56710683892666
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,albert,12,12,144,224.169,52.275060599908244
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,bart,12,12,144,248.239,66.21442076930406
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,bert,12,12,144,243.012,56.94968885033202
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,distilbert,12,12,144,240.028,54.678928972288986
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,minilm,12,12,144,57.2,21.72289331890643
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_ev,roberta,12,12,144,300.612,74.05503616136315
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,albert,12,12,144,232.88,54.234486316442485
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,bart,12,12,144,248.064,67.72315010310712
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,bert,12,12,144,237.379,55.97359514357146
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,distilbert,12,12,144,239.024,53.8373625127375
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,minilm,12,12,144,58.895,22.3525505759567
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_ev,roberta,12,12,144,271.619,66.30720090219381
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,albert,12,12,144,247.117,59.15830198992791
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,bart,12,12,144,245.109,67.0066615406573
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,bert,12,12,144,224.982,53.229491333633675
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,distilbert,12,12,144,230.954,52.34356572301688
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,minilm,12,12,144,59.016,22.535557926803826
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_ev,roberta,12,12,144,259.234,62.99913662841169
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_ev,albert,12,12,144,221.572,52.672047351792486
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_ev,bart,12,12,144,246.044,68.41481544101238
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_ev,bert,12,12,144,231.492,54.43398034331203
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_ev,distilbert,12,12,144,249.048,55.279448551639916
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_ev,minilm,12,12,144,57.717,21.95677292701602
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_ev,roberta,12,12,144,307.557,75.428967850253
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,albert,12,12,144,235.652,56.17619815585016
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,bart,12,12,144,237.348,64.75392323243618
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,bert,12,12,144,231.457,53.48130689148606
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,distilbert,12,12,144,235.648,52.403588687956315
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,minilm,12,12,144,56.553,21.484202609091987
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_ev,roberta,12,12,144,275.236,67.55674479386207
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ec_ev,albert,12,12,144,240.535,56.128674972653386
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ec_ev,bart,12,12,144,231.939,63.910720224246376
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ec_ev,bert,12,12,144,240.89,57.392764377742964
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ec_ev,distilbert,12,12,144,243.227,55.05125389252606
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ec_ev,minilm,12,12,144,65.596,25.678781715318564
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ec_ev,roberta,12,12,144,251.707,61.566199082478875
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,albert,12,12,144,298.426,72.39521451203524
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,bart,12,12,144,324.847,89.74028981330616
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,bert,12,12,144,308.08,74.72501562342046
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,distilbert,12,12,144,307.464,71.50359571570158
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,minilm,12,12,144,81.153,31.969834533587104
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac1_ev,roberta,12,12,144,360.457,91.57837941084802
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,albert,12,12,144,299.602,72.15386877027152
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,bart,12,12,144,306.464,85.8086386475116
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,bert,12,12,144,313.134,76.15769195595385
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,distilbert,12,12,144,306.396,71.78357482543589
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,minilm,12,12,144,75.34,29.357498914152387
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac2_ev,roberta,12,12,144,355.6,88.56146281063559
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,albert,12,12,144,323.312,80.32849745739998
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,bart,12,12,144,318.02,89.36671512991188
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,bert,12,12,144,313.146,77.20156678958239
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,distilbert,12,12,144,336.443,79.73723229210077
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,minilm,12,12,144,83.666,32.8931607350558
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac3_ev,roberta,12,12,144,326.496,81.94914906723795
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,albert,12,12,144,317.435,77.7129216580093
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,bart,12,12,144,318.177,89.47769635994734
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,bert,12,12,144,313.904,76.01156568983197
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,distilbert,12,12,144,308.402,71.88572742161153
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,minilm,12,12,144,78.39,30.551846509203315
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac4_ev,roberta,12,12,144,403.926,101.28967655405773
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,albert,12,12,144,320.536,78.41779925829172
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,bart,12,12,144,322.01,90.49818498291074
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,bert,12,12,144,319.669,76.370666675508
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,distilbert,12,12,144,301.456,70.21653450489418
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,minilm,12,12,144,82.482,32.322347500517964
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ac5_ev,roberta,12,12,144,374.611,95.21177850148081
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ec_ev,albert,12,12,144,322.154,76.92335562677681
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ec_ev,bart,12,12,144,309.017,82.49718950596451
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ec_ev,bert,12,12,144,309.36,73.4669675423205
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ec_ev,distilbert,12,12,144,334.664,78.93961133913695
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ec_ev,minilm,12,12,144,82.323,32.829773361936205
si_si2,ChEMBL,View-Unionable,assays_both_0_50_ec_ev,roberta,12,12,144,414.064,104.19361758859458
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,albert,12,12,144,390.052,97.34465043511989
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,bart,12,12,144,383.491,109.2888514372371
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,bert,12,12,144,421.65,105.25118984244762
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,distilbert,12,12,144,397.423,96.25479971203208
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,minilm,12,12,144,103.272,41.47857387375832
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac1_ev,roberta,12,12,144,467.028,120.63354165393119
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac2_ev,albert,12,12,144,389.993,97.12865536029636
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac2_ev,bart,12,12,144,425.8,120.20257002413274
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac2_ev,bert,12,12,144,398.514,100.18695732721687
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac2_ev,distilbert,12,12,144,404.036,98.3028488994241
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac2_ev,minilm,12,12,144,97.349,38.80278128625452
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac2_ev,roberta,12,12,144,439.454,113.6665477269292
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac3_ev,albert,12,12,144,409.529,104.02602728912234
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac3_ev,bart,12,12,144,420.112,120.42432470273974
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac3_ev,bert,12,12,144,398.24,100.07169805817307
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac3_ev,distilbert,12,12,144,424.057,103.50827959130328
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac3_ev,minilm,12,12,144,97.812,39.29022151519357
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac3_ev,roberta,12,12,144,411.057,106.1127258795016
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,albert,12,12,144,432.871,108.20083953505753
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,bart,12,12,144,406.879,114.82417301768066
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,bert,12,12,144,409.279,100.192887899369
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,distilbert,12,12,144,434.168,105.09942359331251
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,minilm,12,12,144,105.308,42.50711575503648
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac4_ev,roberta,12,12,144,544.801,140.6685418253989
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,albert,12,12,144,389.745,98.16964612983168
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,bart,12,12,144,390.737,112.57164425615969
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,bert,12,12,144,399.128,98.84815982121228
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,distilbert,12,12,144,414.866,100.00846251620348
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,minilm,12,12,144,102.946,41.1214578128457
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ac5_ev,roberta,12,12,144,463.364,119.57909001031516
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ec_ev,albert,12,12,144,418.282,105.7809337120205
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ec_ev,bart,12,12,144,389.268,111.36011476705963
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ec_ev,bert,12,12,144,421.417,103.93983776737744
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ec_ev,distilbert,12,12,144,437.604,107.44007156202196
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ec_ev,minilm,12,12,144,98.906,39.69793352721633
si_si2,ChEMBL,View-Unionable,assays_both_0_70_ec_ev,roberta,12,12,144,633.557,164.53326836970447
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_av,albert,12,12,144,158.01,35.12813708767294
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_av,bart,12,12,144,174.434,44.68983445653319
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_av,bert,12,12,144,162.518,36.17211780588329
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_av,distilbert,12,12,144,181.546,38.22301137997208
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_av,minilm,12,12,144,42.578,15.56123912732303
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac1_av,roberta,12,12,144,203.512,48.031767820835114
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_av,albert,12,12,144,175.225,38.7533233821392
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_av,bart,12,12,144,173.283,44.94524473156034
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_av,bert,12,12,144,176.98,39.41114718515425
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_av,distilbert,12,12,144,167.042,35.14137287308276
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_av,minilm,12,12,144,42.869,15.54935158701241
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac2_av,roberta,12,12,144,184.95,42.844319306127716
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_av,albert,12,12,144,177.117,40.53306322489678
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_av,bart,12,12,144,171.926,45.04915044365822
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_av,bert,12,12,144,162.388,36.59601114477218
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_av,distilbert,12,12,144,167.645,36.499596849530946
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_av,minilm,12,12,144,44.31,16.292674511149528
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac3_av,roberta,12,12,144,170.636,39.597523365229364
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_av,albert,12,12,144,173.574,38.917657050281775
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_av,bart,12,12,144,173.731,44.6222958651781
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_av,bert,12,12,144,175.317,38.99061490987242
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_av,distilbert,12,12,144,166.732,35.17409507852793
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_av,minilm,12,12,144,44.42,16.46276401922107
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac4_av,roberta,12,12,144,199.764,46.823650829061876
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_av,albert,12,12,144,178.183,40.456806547746055
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_av,bart,12,12,144,174.399,43.21702057474852
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_av,bert,12,12,144,165.467,36.17413164471091
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_av,distilbert,12,12,144,169.338,35.22308933223785
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_av,minilm,12,12,144,42.324,15.651160544693468
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ac5_av,roberta,12,12,144,192.67,45.25849817886947
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_av,albert,12,12,144,173.538,37.396702724799525
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_av,bart,12,12,144,172.22,43.759174903649836
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_av,bert,12,12,144,179.01,39.92601553326472
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_av,distilbert,12,12,144,181.812,38.90702595663072
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_av,minilm,12,12,144,44.057,16.214052317634227
si_si2,ChEMBL,View-Unionable,assays_both_0_1_ec_av,roberta,12,12,144,173.041,40.123422347739336
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_av,albert,12,12,144,236.759,55.37838450671728
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_av,bart,12,12,144,244.082,64.95861859765645
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_av,bert,12,12,144,246.883,56.98500290055944
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_av,distilbert,12,12,144,241.319,54.14047584669291
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_av,minilm,12,12,144,59.928,22.994430687904355
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac1_av,roberta,12,12,144,297.17,72.09979030311112
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_av,albert,12,12,144,237.357,54.9389783695042
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_av,bart,12,12,144,239.392,64.8102606488466
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_av,bert,12,12,144,228.431,53.30256780064106
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_av,distilbert,12,12,144,240.638,53.98305897201601
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_av,minilm,12,12,144,59.185,22.488173791617157
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac2_av,roberta,12,12,144,236.09,57.96149311043321
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_av,albert,12,12,144,236.422,56.19780457925796
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_av,bart,12,12,144,230.7,63.324681832268794
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_av,bert,12,12,144,231.67,54.51706063568588
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_av,distilbert,12,12,144,245.771,55.670748664349304
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_av,minilm,12,12,144,57.118,21.92940761356801
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac3_av,roberta,12,12,144,253.786,61.84772024458647
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_av,albert,12,12,144,228.954,53.85220279181006
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_av,bart,12,12,144,239.022,65.22300267603994
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_av,bert,12,12,144,246.271,59.32560085533555
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_av,distilbert,12,12,144,242.437,54.54510587368904
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_av,minilm,12,12,144,59.593,22.478325366631154
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac4_av,roberta,12,12,144,281.555,68.87760578870774
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_av,albert,12,12,144,249.654,59.18249680557847
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_av,bart,12,12,144,226.276,58.70291971175374
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_av,bert,12,12,144,261.115,61.76466598153117
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_av,distilbert,12,12,144,242.183,54.64991178530451
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_av,minilm,12,12,144,59.852,22.895942322954532
si_si2,ChEMBL,View-Unionable,assays_both_0_30_ac5_av,roberta,12,12,144,281.027,68.8338026062101
